player_id,player_name,current_mmr,current_lr,current_class,win_percentage,win10_percentage,average_score,average10_score,total_events,AP DS Delfino Square,AP DS Desert Hills,AP DS Peach Gardens,AP DS Yoshi Falls,AP GBA Bowser Castle 3,AP GBA Shy Guy Beach,AP GCN DK Mountain,AP GCN Mario Circuit,AP GCN Peach Beach,AP GCN Waluigi Stadium,AP N64 Bowser's Castle,AP N64 DK's Jungle Parkway,AP N64 Mario Raceway,AP N64 Sherbet Land,AP SNES Ghost Valley 2,AP SNES Mario Circuit 3,AP Wii Bowser's Castle,AP Wii Coconut Mall,AP Wii DK Summit,AP Wii Daisy Circuit,AP Wii Dry Dry Ruins,AP Wii Grumble Volcano,AP Wii Koopa Cape,AP Wii Luigi Circuit,AP Wii Maple Treeway,AP Wii Mario Circuit,AP Wii Moo Moo Meadows,AP Wii Moonview Highway,AP Wii Mushroom Gorge,AP Wii Rainbow Road,AP Wii Toad's Factory,AP Wii Wario's Gold Mine,AT DS Delfino Square,AT DS Desert Hills,AT DS Peach Gardens,AT DS Yoshi Falls,AT GBA Bowser Castle 3,AT GBA Shy Guy Beach,AT GCN DK Mountain,AT GCN Mario Circuit,AT GCN Peach Beach,AT GCN Waluigi Stadium,AT N64 Bowser's Castle,AT N64 DK's Jungle Parkway,AT N64 Mario Raceway,AT N64 Sherbet Land,AT SNES Ghost Valley 2,AT SNES Mario Circuit 3,AT Wii Bowser's Castle,AT Wii Coconut Mall,AT Wii DK Summit,AT Wii Daisy Circuit,AT Wii Dry Dry Ruins,AT Wii Grumble Volcano,AT Wii Koopa Cape,AT Wii Luigi Circuit,AT Wii Maple Treeway,AT Wii Mario Circuit,AT Wii Moo Moo Meadows,AT Wii Moonview Highway,AT Wii Mushroom Gorge,AT Wii Rainbow Road,AT Wii Toad's Factory,AT Wii Wario's Gold Mine,R DS Delfino Square,R DS Desert Hills,R DS Peach Gardens,R DS Yoshi Falls,R GBA Bowser Castle 3,R GBA Shy Guy Beach,R GCN DK Mountain,R GCN Mario Circuit,R GCN Peach Beach,R GCN Waluigi Stadium,R N64 Bowser's Castle,R N64 DK's Jungle Parkway,R N64 Mario Raceway,R N64 Sherbet Land,R SNES Ghost Valley 2,R SNES Mario Circuit 3,R Wii Bowser's Castle,R Wii Coconut Mall,R Wii DK Summit,R Wii Daisy Circuit,R Wii Dry Dry Ruins,R Wii Grumble Volcano,R Wii Koopa Cape,R Wii Luigi Circuit,R Wii Maple Treeway,R Wii Mario Circuit,R Wii Moo Moo Meadows,R Wii Moonview Highway,R Wii Mushroom Gorge,R Wii Rainbow Road,R Wii Toad's Factory,R Wii Wario's Gold Mine
2063,Maxx,9460,3251,Class A,0.666667,0.666667,71.8421,71.8421,7,4,12,8,3,8,13,8,8,8,8,7,5,6,6,6,5,7,5,7,12,6,6,7,5,6,8,3,6,6,10,6,6,145.121,124.983,144.214,69.939,165.998,,149.378,112.717,87.689,135.163,176.869,155.65699999999998,121.157,146.961,65.77,93.062,165.149,135.97899999999998,131.36599999999999,110.568,130.628,131.921,158.942,81.038,158.287,93.47800000000001,89.544,123.757,124.134,194.152,129.003,129.626,6,1,13,2,21,0,10,4,2,7,18,7,2,14,7,14,15,12,10,1,19,24,16,5,15,3,3,13,12,2,14,2
3861,Yuiri,4294,3237,Class E,0.594595,0.4,71.5405,70.2,37,7,4,6,13,7,13,4,10,6,6,6,5,5,8,6,5,7,8,7,6,7,7,7,8,7,4,5,7,6,5,7,7,149.872,115.961,144.416,,168.676,,147.326,114.827,88.225,136.941,181.2,160.452,123.281,153.35,67.087,94.67699999999999,169.644,141.708,134.653,110.463,134.372,136.495,163.412,85.511,161.313,94.429,93.88,126.085,123.437,173.711,132.315,134.627,18,3,13,0,35,0,23,1,6,17,20,12,4,15,6,27,26,14,21,4,25,31,21,5,15,1,2,22,25,9,24,5
4105,Jay dbs,3125,3232,Class F,0.166667,0.166667,57.1667,57.1667,6,8,13,12,8,5,13,5,11,13,7,8,9,6,9,4,13,6,13,8,9,7,4,3,8,13,4,8,7,10,13,10,13,151.50900000000001,,169.389,76.01,168.475,,156.09,122.035,,140.50900000000001,183.736,163.12,121.668,157.513,64.456,,170.13400000000001,,138.609,108.299,132.837,130.155,164.05,84.145,,96.935,93.575,130.135,131.821,,135.518,,4,0,1,1,3,0,3,1,0,2,2,4,3,2,2,0,5,0,3,2,1,2,2,2,0,2,2,3,4,0,4,0
533,Chippy,5218,3222,Class D,0.565217,0.6,74.6818,76.0,23,6,5,6,7,7,9,6,7,6,7,6,5,6,6,7,7,7,7,6,7,6,6,7,6,7,8,7,7,6,7,7,7,148.203,115.62299999999999,143.659,75.004,168.357,107.589,150.12,112.75399999999999,87.662,136.45499999999998,178.86599999999999,157.559,122.664,151.84,66.568,95.50999999999999,168.148,140.26,133.687,107.311,132.87,134.154,163.881,84.30199999999999,161.899,99.269,92.22200000000001,126.42699999999999,123.981,176.80599999999998,132.625,135.037,57,5,47,11,79,5,33,9,11,43,56,19,24,23,27,51,75,38,65,6,58,55,23,39,25,12,12,48,67,12,48,12
3385,Vincent B,10062,3209,Class A,0.625,0.625,81.0,81.0,8,4,8,5,7,7,13,6,2,9,3,5,5,13,5,6,6,7,5,7,4,4,7,7,7,5,13,11,6,7,1,5,2,144.375,115.64099999999999,141.882,73.883,159.047,,144.469,101.116,90.656,131.088,174.198,156.422,,144.986,66.932,92.35499999999999,164.223,134.932,128.924,104.16499999999999,128.938,129.248,159.44,83.118,154.19,,97.93,122.48,123.394,162.427,125.81,127.487,3,2,8,4,13,0,4,1,3,3,4,5,0,10,6,4,7,5,8,3,8,11,10,5,7,0,1,9,9,1,7,1
2739,Urundus,8291,3207,Class B,1.0,1.0,75.0,75.0,5,7,12,6,7,7,7,7,4,8,6,6,7,9,7,5,6,7,4,6,11,8,7,7,5,7,5,8,7,7,7,6,7,148.273,130.237,141.603,71.739,165.223,103.892,149.185,109.094,90.02,135.9,175.928,156.91899999999998,126.794,148.774,66.701,94.473,164.54500000000002,135.267,131.067,111.513,132.708,134.88400000000001,159.758,81.309,159.012,93.631,91.736,123.95,123.93,175.299,128.543,130.837,9,1,14,2,20,3,9,3,3,7,19,10,2,12,3,13,15,8,15,1,13,14,6,5,12,3,3,11,13,6,12,4
2779,Safire,8257,3205,Class B,0.666667,0.6,64.0,64.6,12,7,6,8,4,6,6,9,8,8,8,8,6,2,8,8,7,7,8,6,6,6,7,6,6,7,6,5,5,6,9,6,8,147.857,115.87899999999999,144.95499999999998,68.146,161.962,98.03399999999999,149.426,110.747,91.77799999999999,136.965,179.893,156.749,119.40899999999999,149.219,66.44200000000001,94.262,166.857,139.976,130.255,109.428,132.574,130.652,159.849,82.525,159.039,98.556,92.805,121.556,123.843,178.187,129.673,136.703,11,3,9,4,22,2,13,4,5,5,14,8,2,11,6,11,17,7,7,1,15,19,11,7,9,3,5,20,26,3,9,4
16,4Vex,8909,3198,Class B,1.0,1.0,70.25,70.25,4,3,9,6,13,7,7,6,13,9,5,4,5,1,5,13,7,5,4,8,1,8,5,11,8,6,7,1,6,7,13,10,13,141.478,115.17699999999999,141.814,,166.247,102.604,144.939,,88.0,133.034,175.654,156.736,121.415,149.319,,95.62700000000001,161.909,136.88400000000001,134.50900000000001,98.649,132.462,130.808,162.359,88.34700000000001,154.815,97.74199999999999,89.995,125.029,124.029,,130.846,,5,2,8,0,10,1,4,0,1,4,6,1,1,9,0,7,8,3,6,1,10,10,4,3,1,1,1,6,9,0,2,0
2740,Rui,8140,3189,Class B,0.692308,0.7,80.7857,80.8,14,6,1,5,5,4,6,6,13,7,6,5,6,13,7,10,5,6,5,3,13,5,6,7,9,7,13,13,7,5,13,6,5,146.109,109.14500000000001,141.087,70.898,159.676,103.295,149.625,,89.439,136.32,179.482,156.006,,147.286,71.036,93.445,163.097,136.64,127.496,,132.439,130.231,161.659,83.789,160.864,,,125.414,122.952,,128.275,130.58,5,1,10,2,12,1,6,0,2,5,8,5,0,9,4,10,7,5,6,0,9,9,5,2,5,0,0,7,9,0,5,5
2164,SerenaFR,7155,3181,Class C,0.727273,0.8,84.6364,86.9,11,7,7,6,6,6,5,6,6,7,7,6,6,3,6,7,5,7,6,7,8,7,6,6,6,6,6,7,6,6,6,6,6,147.54,118.824,141.558,72.857,161.188,101.767,150.138,110.87899999999999,88.743,135.695,176.79,156.612,119.63900000000001,148.81,67.962,93.325,165.543,136.886,131.972,108.42699999999999,131.654,130.671,160.725,82.08500000000001,158.339,98.792,93.99000000000001,123.097,124.386,172.386,130.297,130.838,28,2,40,9,65,6,27,5,11,21,42,17,3,33,14,34,48,32,32,6,35,56,27,13,27,8,11,40,34,12,26,13
3331,Ukemu,8692,3176,Class B,0.833333,0.833333,93.5,93.5,6,5,5,7,7,6,9,6,7,5,7,5,6,5,6,6,7,6,6,6,8,6,6,6,6,7,5,4,5,6,6,6,8,145.855,115.85300000000001,143.344,72.416,163.402,105.488,150.59,111.313,88.057,135.132,177.30700000000002,156.183,121.604,150.796,67.379,95.8,166.248,137.773,131.935,108.77600000000001,132.015,130.302,161.85399999999998,83.233,161.626,95.678,91.413,123.399,124.711,172.836,130.916,140.108,35,4,43,11,53,4,24,9,8,21,50,28,6,36,13,29,36,27,33,6,45,46,27,12,23,5,5,44,33,14,35,7
170,anti,3060,3175,Class F,0.571429,0.5,75.1504,70.56,160,7,5,6,5,6,7,6,6,7,6,6,5,7,6,7,6,7,7,6,7,7,6,6,7,6,6,7,5,7,7,6,7,150.688,117.612,146.683,74.539,168.699,105.771,152.262,113.88,90.156,137.638,181.056,159.76,124.216,153.50900000000001,68.657,95.981,170.44299999999998,140.996,134.938,109.41,136.00900000000001,135.885,164.267,85.425,162.946,100.657,93.875,126.432,127.136,180.636,133.419,136.739,144,18,68,32,187,23,94,23,28,77,132,82,82,52,106,142,138,84,125,23,100,137,64,57,93,33,38,147,132,43,121,46
1243,Hiroto,8840,3171,Class B,0.909091,0.9,76.0909,76.4,11,5,13,6,8,5,10,8,6,7,6,6,6,12,7,9,5,6,9,7,6,6,6,8,6,7,4,8,7,9,9,7,13,145.257,,143.514,71.426,161.786,105.0,151.758,110.38300000000001,88.669,133.283,174.926,158.459,131.018,148.672,67.991,94.15299999999999,163.687,140.307,132.336,107.63499999999999,131.97,129.347,159.413,83.06,156.34300000000002,97.931,94.156,125.271,127.561,172.82,131.099,,9,0,11,2,16,1,7,2,5,8,14,8,1,16,3,7,10,8,9,3,10,16,3,5,8,4,1,11,12,3,7,0
1468,Jezr,3642,3170,Class F,0.711111,0.857143,78.4898,79.3333,52,6,4,5,8,7,5,7,6,6,7,6,6,5,6,7,6,7,6,7,6,7,6,6,7,6,6,7,6,6,5,6,5,149.242,115.439,144.112,76.461,172.103,103.0,152.714,113.455,91.47800000000001,138.733,181.016,161.04500000000002,123.994,151.369,68.387,95.82900000000001,171.726,141.2,136.298,108.628,135.988,135.757,164.064,84.72800000000001,163.226,99.324,93.60300000000001,126.153,126.155,175.088,132.676,132.776,75,10,54,13,89,13,30,11,15,39,79,47,37,29,36,62,75,47,61,6,60,62,40,21,46,16,17,48,75,28,61,20
114,Power,3449,3163,Class F,0.666667,0.444444,78.8455,61.5,40,6,7,7,7,7,8,6,7,7,7,5,6,5,6,6,6,6,7,5,5,7,6,7,6,5,4,6,6,7,5,6,5,151.236,117.37299999999999,144.858,74.497,170.351,106.50999999999999,152.748,114.386,89.885,139.60399999999998,182.217,162.21800000000002,121.848,152.46699999999998,68.684,97.203,169.82,141.699,132.83,107.48599999999999,137.156,135.46,164.808,85.02799999999999,162.387,97.30799999999999,95.161,126.655,128.018,173.465,133.564,132.01,37,7,18,6,44,6,23,9,12,22,40,26,26,12,26,32,37,25,24,7,29,39,19,21,18,9,11,52,39,13,36,15
3520,Yasuo,11747,3144,Class S,0.75,0.75,96.0,96.0,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,nedder,6772,3140,Class D,0.4375,0.4,65.3617,68.5862,16,6,4,7,6,7,10,8,6,6,6,6,6,6,7,6,7,6,7,6,7,6,6,7,6,7,7,8,6,7,5,6,7,148.088,116.488,144.067,72.412,163.881,103.96000000000001,150.913,110.902,88.53399999999999,133.736,177.534,158.289,122.244,149.502,65.625,94.717,164.984,138.502,131.679,109.00800000000001,131.602,132.233,161.362,83.52799999999999,160.335,99.425,93.274,124.14,125.8,172.519,130.701,134.536,80,4,68,7,95,3,33,7,18,38,64,19,7,61,24,47,69,35,58,10,66,78,40,33,33,8,15,54,66,24,42,12
1440,Jazz,7648,3139,Class C,0.642857,0.7,72.3571,70.9,14,6,6,7,8,6,8,9,6,7,7,7,7,7,7,6,7,6,7,5,6,7,8,7,8,8,7,6,6,6,7,7,4,146.424,116.273,143.7,74.136,163.992,105.262,151.192,110.833,88.116,137.293,181.292,163.548,122.74,150.39,66.193,95.975,165.266,139.177,131.718,107.12100000000001,133.135,134.834,161.436,85.703,159.863,100.01599999999999,92.606,125.082,125.561,183.62,131.217,129.632,16,6,17,12,43,3,16,6,3,13,29,13,4,19,11,13,32,13,27,4,29,32,23,8,10,3,9,29,24,6,16,10
3698,falco,5615,3138,Class D,0.695652,0.7,66.0896,69.7,23,7,13,7,7,6,8,7,6,7,6,7,6,7,7,7,7,8,7,7,6,7,6,6,7,6,8,5,8,7,7,6,8,149.525,,143.519,76.951,169.33100000000002,102.672,150.924,112.187,90.15299999999999,135.147,182.335,159.804,125.86,152.856,66.684,95.418,170.031,139.534,135.715,108.179,135.236,133.879,162.997,84.762,161.987,99.741,94.59700000000001,127.43,127.347,177.754,131.624,138.762,40,0,36,13,48,7,21,10,7,38,37,12,11,19,17,27,47,34,29,9,35,45,17,7,19,4,7,29,41,10,31,13
1438,JayUS,6293,3130,Class D,0.619048,0.6,68.5714,67.0,21,6,7,7,8,6,6,6,7,8,8,5,6,5,6,7,6,7,6,6,7,6,6,6,5,7,4,8,6,6,6,7,7,147.601,116.929,144.833,73.17099999999999,164.531,100.208,149.985,113.181,88.529,136.51,178.192,158.95600000000002,122.86,150.662,68.271,94.62899999999999,167.347,137.635,132.026,107.69200000000001,131.61,132.551,161.692,83.257,161.27,96.53399999999999,93.32900000000001,125.353,124.019,173.826,131.734,133.614,52,8,29,10,72,6,21,11,10,22,45,22,8,27,8,43,60,31,30,10,54,60,25,16,22,2,8,41,58,11,41,16
3015,sparkster,5166,3122,Class D,0.576923,0.9,85.1923,100.9,26,6,4,7,4,6,5,6,4,7,5,6,6,6,5,6,6,6,3,6,6,7,5,7,6,5,5,7,5,6,6,6,3,149.594,114.09100000000001,146.01,73.217,166.496,99.968,150.614,110.99600000000001,89.229,136.103,180.965,160.24,123.864,152.289,67.465,95.328,168.088,134.349,134.115,108.43,135.164,133.51,163.966,83.304,161.83100000000002,97.678,93.131,125.604,126.089,181.033,132.113,128.809,25,4,15,5,35,3,13,5,4,19,24,12,17,12,13,27,27,6,23,7,24,27,12,9,13,5,4,14,31,5,16,6
3683,Toraya,7899,3113,Class C,0.75,0.75,69.96,69.96,9,6,5,7,6,6,5,6,6,9,6,6,6,7,6,6,6,6,6,4,4,5,7,6,5,6,7,4,6,7,4,5,4,147.985,113.99199999999999,144.157,72.428,163.481,101.88900000000001,149.69,111.101,92.52799999999999,134.39600000000002,178.738,158.373,122.059,150.952,65.525,94.233,165.953,138.40800000000002,130.262,104.95400000000001,131.693,132.486,160.72899999999998,84.293,160.524,98.587,92.021,125.803,125.42699999999999,169.749,130.105,131.599,53,6,44,8,73,8,35,4,8,31,52,31,7,43,24,32,64,36,62,7,53,50,26,11,23,7,3,40,42,36,43,8
3573,Harold,4820,3080,Class E,0.6,0.4,63.6667,59.2,30,7,7,6,8,7,6,7,7,5,7,6,7,6,5,5,7,7,7,6,5,6,7,7,7,6,5,6,6,6,6,6,7,148.889,117.32900000000001,144.335,74.051,167.821,101.219,151.693,111.812,89.175,135.381,180.21,158.80700000000002,125.253,148.615,65.713,96.074,167.048,139.99099999999999,134.347,107.459,133.171,133.778,161.793,84.051,159.985,97.262,91.438,124.52,125.074,173.465,132.148,132.008,31,2,22,9,48,2,20,5,8,19,28,11,6,13,7,27,35,22,20,2,37,39,24,11,21,2,2,27,29,9,22,11
748,Gumi,8184,3074,Class B,0.8125,0.9,82.0909,84.931,16,8,3,4,7,8,7,5,13,13,11,5,6,9,5,3,5,7,5,6,4,6,5,4,13,4,9,5,7,6,10,7,5,151.811,109.961,147.532,73.168,165.941,103.434,149.684,,,137.174,176.75900000000001,156.992,127.029,147.635,58.579,93.175,165.902,136.236,134.43,109.85499999999999,131.309,129.413,157.966,,156.03199999999998,101.049,93.993,125.804,123.003,179.048,133.256,133.306,5,1,3,3,10,2,3,0,0,2,9,5,3,6,1,6,9,4,4,1,6,8,5,0,8,1,1,6,10,1,8,4
1240,Hintz,9663,3070,Class A,0.7,0.7,71.5,71.5,10,4,13,5,6,8,7,5,13,7,9,6,8,9,6,9,7,7,9,9,6,5,8,8,8,1,13,2,7,5,13,6,13,141.581,,141.39600000000002,71.667,164.502,95.75999999999999,146.779,,86.94800000000001,133.946,176.013,160.183,120.889,146.2,68.309,94.689,163.828,136.172,133.213,105.65,129.312,129.111,160.363,83.602,148.66,,88.919,123.986,121.476,,129.252,,3,0,5,1,10,1,4,0,3,4,7,1,1,8,3,7,5,4,5,1,5,9,3,2,1,0,1,8,9,0,2,0
2245,Mythos,4785,3070,Class E,0.666667,0.5,73.7386,66.3,32,7,13,6,5,6,6,8,4,11,7,5,8,6,6,6,8,6,7,7,8,6,6,7,7,7,3,3,6,7,2,6,4,146.897,,146.822,73.062,162.401,103.481,151.475,111.49799999999999,95.94,136.028,179.293,159.903,120.618,149.563,66.999,97.275,167.60399999999998,140.04500000000002,133.939,109.15299999999999,134.305,134.191,163.011,84.259,160.999,95.291,91.52799999999999,127.532,126.546,170.93099999999998,133.245,132.967,18,0,9,3,24,1,12,2,1,14,17,9,3,7,12,14,19,13,15,2,16,20,11,4,9,3,4,10,18,6,16,6
187,Ar,6377,3065,Class D,0.714286,0.7,73.4286,68.8,14,7,6,6,7,5,9,5,5,7,6,7,6,6,6,7,6,5,6,6,6,6,6,6,7,7,5,6,7,6,5,5,7,149.048,118.07900000000001,144.667,75.551,164.249,104.18,150.651,111.846,91.014,135.13400000000001,180.452,157.961,122.914,150.38,68.071,94.814,165.109,139.556,134.08,108.01599999999999,133.34,134.642,162.893,86.14699999999999,162.683,98.16499999999999,94.053,126.617,124.307,172.506,130.861,135.219,78,5,47,10,98,6,34,9,11,42,72,30,29,45,25,53,90,40,56,7,57,67,37,24,28,7,10,34,75,13,59,11
2674,RiCa,4869,3059,Class E,0.833333,0.8,78.7917,89.2,24,5,7,6,6,6,8,7,6,6,7,6,7,7,6,5,7,6,5,7,6,6,6,7,5,8,5,6,6,6,5,6,6,148.90800000000002,119.48599999999999,144.02100000000002,74.595,169.32999999999998,107.914,153.141,112.25399999999999,91.674,139.889,181.851,162.697,125.265,151.237,66.329,96.858,170.902,139.885,136.598,109.333,135.335,138.165,164.376,85.432,165.612,97.81,94.926,126.943,126.074,171.892,132.486,133.975,56,5,41,13,67,4,26,6,9,26,55,16,19,35,20,36,59,32,37,5,48,44,21,10,19,6,5,40,39,8,45,15
2827,Sawyer,9289,3048,Class A,0.833333,0.833333,68.0,68.0,6,4,13,9,13,8,9,7,3,6,7,9,9,3,9,13,9,8,7,9,12,7,5,7,6,8,2,13,7,7,5,9,13,144.569,,145.809,,166.196,101.979,147.513,107.25399999999999,86.68299999999999,133.663,180.26,157.266,119.017,154.585,,98.221,163.816,134.587,134.889,113.13499999999999,130.184,128.062,158.862,82.77799999999999,159.91,95.257,,125.319,124.519,173.66,130.838,,3,0,4,0,10,2,7,2,1,6,5,2,1,4,0,7,8,6,7,1,8,11,3,3,8,1,0,6,7,1,5,0
1125,GeorgioLBN,4092,3043,Class E,0.65625,0.7,76.618,72.5172,32,6,6,6,8,7,6,7,2,7,6,5,7,7,7,6,6,7,8,7,8,7,8,7,6,5,5,6,8,7,5,6,7,148.433,117.509,144.51,75.431,169.913,104.212,151.085,113.396,91.408,136.385,179.165,161.504,124.409,153.415,66.772,95.176,169.204,142.511,137.01,111.437,134.913,137.492,163.756,84.878,162.02,95.648,93.187,128.63400000000001,126.983,174.846,132.016,134.536,41,3,29,8,48,4,20,1,9,28,37,15,18,22,23,29,44,21,34,7,38,43,20,16,31,4,8,30,44,13,45,10
3355,vanish,4557,3042,Class E,0.607143,0.7,71.2771,67.9655,28,7,6,7,8,6,8,6,6,7,7,6,6,6,6,6,7,7,7,7,6,7,7,7,7,7,5,7,6,6,6,7,7,150.001,117.765,146.554,76.807,167.176,105.643,150.249,113.714,90.56,136.547,181.154,159.888,124.646,152.184,68.518,97.036,169.528,139.537,135.767,108.52600000000001,134.499,136.743,163.71800000000002,87.011,162.383,96.872,93.87100000000001,126.834,126.507,177.511,132.983,134.837,102,6,78,19,146,11,80,14,18,43,95,59,43,53,65,83,106,70,74,16,85,105,50,33,46,15,23,75,85,29,81,20
1869,Marshall17,3210,3038,Class F,0.506329,0.4,77.3488,81.6207,81,6,5,6,5,6,8,7,7,6,7,6,6,6,6,7,6,6,7,5,5,7,6,5,6,7,6,8,7,6,6,6,5,149.75,115.79599999999999,145.019,73.675,168.301,104.73599999999999,153.266,113.338,89.684,138.818,181.331,160.231,123.853,152.359,68.256,95.78399999999999,168.727,140.468,133.528,108.612,134.994,135.377,163.261,84.688,163.981,98.489,95.57300000000001,128.601,126.227,176.439,132.772,133.552,117,10,66,18,140,10,66,10,27,61,116,70,61,30,66,84,107,55,98,15,75,113,55,35,57,16,19,84,113,42,86,33
469,Calum,4845,3037,Class E,0.809524,1.0,78.4219,87.8571,22,8,9,5,6,7,9,6,7,6,6,7,6,5,6,7,7,6,6,6,1,5,7,5,7,6,6,4,6,6,4,6,5,150.069,118.093,144.542,74.321,174.918,106.547,151.667,116.044,91.189,135.954,181.741,160.80599999999998,122.508,151.103,69.629,96.231,171.803,141.089,133.776,100.13499999999999,134.245,136.343,162.595,86.405,162.758,98.613,91.795,126.199,125.80799999999999,173.203,133.922,134.819,27,1,18,2,31,4,17,5,4,24,20,13,11,12,10,18,22,11,22,1,17,20,12,8,12,8,6,17,28,10,23,5
948,EvanTX,4633,3030,Class E,0.615385,0.7,83.2297,85.1,26,7,4,8,10,7,8,6,7,6,5,7,7,5,7,6,6,6,6,7,7,6,7,7,8,6,7,6,7,5,6,7,7,150.141,116.868,146.917,75.866,167.36,105.50399999999999,151.511,112.631,87.781,136.541,182.413,157.762,121.835,153.043,67.79,96.036,168.373,139.474,135.326,114.306,134.411,136.471,165.39,85.136,162.234,99.289,94.38499999999999,126.024,123.779,175.749,132.317,133.283,34,7,30,6,46,3,20,10,5,28,26,16,17,17,17,31,28,18,26,4,28,31,16,8,10,10,6,17,30,15,25,6
3066,Star,4398,3029,Class E,0.636364,0.6,70.2692,78.7,36,6,6,7,8,8,7,6,4,7,6,6,7,7,7,7,7,7,6,7,8,6,6,6,5,6,8,7,5,7,6,7,6,149.38400000000001,117.914,146.232,74.354,170.488,102.981,149.913,111.773,90.065,134.944,179.911,160.15,126.503,150.977,66.395,96.468,167.981,139.177,136.462,109.757,133.27,132.411,162.53199999999998,82.684,160.216,98.517,92.90299999999999,124.674,126.019,173.351,132.041,134.579,42,3,27,7,55,6,36,5,11,31,39,13,11,26,14,32,50,32,26,2,42,48,21,8,21,10,5,37,44,7,35,9
1100,gabe,4392,3026,Class E,0.666667,0.5,77.0,78.8,29,6,8,6,6,5,6,6,3,4,5,6,5,6,8,6,6,7,7,5,6,7,6,6,7,7,8,13,6,7,6,7,6,149.25,118.50399999999999,145.031,75.16,166.92000000000002,102.26400000000001,152.50900000000001,114.961,88.246,138.266,179.402,158.55700000000002,124.009,154.051,69.391,96.765,170.16,142.553,133.981,110.025,136.059,134.853,165.04399999999998,86.712,162.923,100.376,,127.042,129.426,176.028,133.986,136.046,23,4,8,4,27,1,12,1,4,13,16,15,14,6,10,13,19,14,19,3,21,23,10,9,14,5,0,11,18,7,12,4
1162,Goreinu,5562,3020,Class D,0.736842,0.7,74.8421,73.4,19,7,7,6,8,6,8,7,5,8,7,6,7,8,7,7,7,6,7,7,7,6,7,7,9,6,6,6,8,5,5,6,6,148.2,116.381,144.554,76.967,165.103,103.075,151.177,113.39099999999999,91.681,137.674,179.565,162.153,124.543,152.45600000000002,68.05,96.38900000000001,167.015,139.597,134.00900000000001,108.74000000000001,133.73,136.432,164.405,86.012,160.97,100.896,94.672,127.421,122.627,171.911,131.719,133.751,32,9,23,6,46,2,16,5,5,17,32,14,10,18,13,26,43,24,30,5,34,32,16,19,10,5,2,27,29,7,22,12
416,Brannon,9750,3016,Class A,0.333333,0.333333,55.3333,55.3333,3,5,8,6,6,6,5,8,6,6,6,6,7,4,5,10,7,6,8,6,7,6,6,5,6,6,5,6,5,8,7,6,8,146.495,116.447,142.958,71.429,163.649,100.649,151.599,110.632,88.078,133.545,176.809,158.371,117.441,147.649,69.968,94.5,163.24,137.63400000000001,131.982,107.344,130.987,131.612,157.677,82.726,157.767,96.531,90.753,122.782,126.80199999999999,173.053,129.196,133.68,23,2,30,8,54,1,13,11,11,27,34,12,3,40,7,27,30,16,25,8,37,35,33,17,27,5,6,31,36,4,13,4
3754,Epona,4635,3011,Class E,0.703704,0.888889,82.6329,81.24,28,6,5,6,4,5,9,6,6,7,7,6,7,6,7,4,7,6,6,7,9,7,5,6,8,6,7,6,6,5,5,6,5,148.418,117.782,144.721,71.47,166.18099999999998,108.43,151.169,113.178,90.57,136.69,181.572,159.82,126.115,152.72899999999998,65.22,96.84,168.189,140.704,134.436,110.28,134.52100000000002,132.611,162.965,86.134,161.797,101.595,94.435,126.071,122.974,172.369,132.041,133.057,43,3,29,7,55,3,17,6,4,11,38,20,24,22,22,28,47,25,35,3,28,39,20,8,17,9,6,19,29,11,43,5
3059,saa,3636,2996,Class F,0.690476,0.6,65.4634,69.8,42,6,6,7,7,7,9,7,4,5,7,6,7,6,8,7,6,7,7,7,7,7,7,6,5,6,7,7,7,7,8,6,7,148.588,118.562,145.698,73.969,168.675,105.532,154.777,110.723,89.041,139.287,181.99,161.882,124.693,155.291,68.451,95.679,169.575,140.535,135.426,108.939,134.893,137.953,164.791,85.092,163.758,98.955,92.342,127.17699999999999,127.378,178.415,133.748,135.341,46,4,36,6,59,2,23,3,14,24,44,19,16,25,24,32,54,33,22,11,46,43,28,11,21,7,9,31,34,17,38,9
1989,mrcn,2803,2996,Class F,0.515152,0.4,71.5742,70.6,133,6,6,6,7,6,7,6,8,6,7,6,6,6,7,7,7,6,7,6,8,7,7,7,7,6,7,7,7,7,5,7,6,148.63400000000001,117.36099999999999,145.559,75.56700000000001,166.50900000000001,104.053,152.017,115.144,89.387,137.469,181.047,160.517,123.962,153.595,67.661,96.21600000000001,169.082,141.013,134.688,109.905,136.00900000000001,135.546,165.197,85.477,163.321,99.26400000000001,93.223,127.661,126.077,175.659,134.125,134.319,92,9,45,15,95,8,52,14,18,61,81,47,53,25,58,68,80,49,66,17,55,88,46,30,82,23,21,56,65,34,66,29
